dress_id,kind,archetype_id,x,y,scale,rotation,style_zone,z_layer
dp_281_1,mailbox,pro_mailbox_04,13264.93,6703.0,0.43,0,dense_urban,32
dt_282_0,tree,veg_planter_tree_03,14015.83,6866.0,0.86,0,dense_urban,31
dt_282_1,tree,veg_street_tree_01,14082.17,6866.0,0.91,0,dense_urban,31
dp_282_0,utility_box,pro_utility_box_05,14015.83,6683.0,0.46,0,dense_urban,32
dp_282_1,planter,pro_planter_13,13936.5,6797.33,0.48,0,dense_urban,32
dt_283_0,tree,veg_autumn_tree_04,14211.5,6860.0,0.81,0,dense_urban,31
dt_283_1,tree,veg_planter_tree_03,14254.5,6860.0,0.77,0,dense_urban,31
dp_283_0,planter,pro_planter_13,14211.5,6709.0,0.43,0,dense_urban,32
dp_283_1,hydrant,pro_hydrant_17,14155.5,6802.0,0.4,0,dense_urban,32
dt_284_0,tree,veg_planter_tree_10,1459.6,6998.0,0.86,0,residential,31
dt_284_1,tree,veg_planter_tree_10,1459.6,7040.0,0.8,0,residential,31
dp_284_0,bench,pro_bench_03,1176.5,7019.0,0.49,0,residential,32
dt_285_0,tree,veg_planter_tree_03,3157.33,7095.5,0.86,0,residential,31
dt_285_1,tree,veg_planter_tree_10,3250.0,7033.8,0.8,0,residential,31
dp_285_0,bench,pro_bench_03,3107.0,7011.95,0.45,0,residential,32
dt_286_0,tree,veg_autumn_tree_04,3326.67,7053.5,0.81,0,residential,31
dt_286_1,tree,veg_planter_tree_03,3389.33,7053.5,0.89,0,residential,31
dp_286_0,bench,pro_bench_03,3358.0,6891.8,0.45,0,residential,32
dt_287_0,tree,veg_planter_tree_10,6149.6,6954.5,0.86,0,commercial,31
dt_287_1,tree,veg_planter_tree_10,6149.6,7005.5,0.91,0,commercial,31
dp_287_0,newspaper_box,pro_newspaper_box_12,5910.0,6941.75,0.44,0,commercial,32
dp_287_1,planter,pro_planter_13,5910.0,6980.0,0.41000000000000003,0,commercial,32
dp_287_2,hydrant,pro_hydrant_17,6079.45,6890.5,0.45,0,commercial,32
dt_288_0,tree,veg_planter_tree_10,6186.67,7117.0,0.9199999999999999,0,commercial,31
dt_288_1,tree,veg_planter_tree_10,6310.0,7047.0,0.83,0,commercial,31
dp_288_0,mailbox,pro_mailbox_04,6121.0,6982.0,0.4,0,commercial,32
dp_288_1,newspaper_box,pro_newspaper_box_12,6213.0,6930.0,0.45,0,commercial,32
dp_288_2,planter,pro_planter_13,6252.5,6930.0,0.41000000000000003,0,commercial,32
dt_289_0,tree,veg_street_tree_08,13190.67,7040.5,0.76,0,dense_urban,31
dt_289_1,tree,veg_autumn_tree_04,13316.0,6984.17,0.75,0,dense_urban,31
dp_289_0,mailbox,pro_mailbox_04,13124.0,6945.83,0.44,0,dense_urban,32
dp_289_1,bench,pro_bench_03,13244.33,6894.5,0.41000000000000003,0,dense_urban,32
dt_290_0,tree,veg_planter_tree_03,13380.3,7051.0,0.85,0,dense_urban,31
dt_290_1,tree,veg_planter_tree_03,13430.9,7051.0,0.91,0,dense_urban,31
dp_290_0,hydrant,pro_hydrant_17,13380.3,6904.0,0.45,0,dense_urban,32
dp_290_1,mailbox,pro_mailbox_04,13430.9,6904.0,0.41000000000000003,0,dense_urban,32
dt_291_0,tree,veg_planter_tree_10,15312.5,6967.0,0.77,0,dense_urban,31
dt_291_1,tree,veg_planter_tree_03,15247.5,7073.0,0.75,0,dense_urban,31
dp_291_0,utility_box,pro_utility_box_05,15200.5,6910.0,0.45,0,dense_urban,32
dp_291_1,planter,pro_planter_13,15140.5,7011.0,0.41000000000000003,0,dense_urban,32
dt_292_0,tree,veg_autumn_tree_04,15905.13,7044.5,0.89,0,dense_urban,31
dt_292_1,tree,veg_street_tree_01,16038.4,6989.5,0.9299999999999999,0,dense_urban,31
dp_292_0,planter,pro_planter_13,15834.5,6952.5,0.41000000000000003,0,dense_urban,32
dp_292_1,hydrant,pro_hydrant_17,15962.77,6902.5,0.45,0,dense_urban,32
dt_293_0,tree,veg_autumn_tree_04,7117.0,7113.07,0.74,0,commercial,31
dt_293_1,tree,veg_planter_tree_10,7059.0,7239.0,0.85,0,commercial,31
dp_293_0,newspaper_box,pro_newspaper_box_12,7009.0,7046.1,0.48,0,commercial,32
dp_293_1,planter,pro_planter_13,6966.0,7140.05,0.43,0,commercial,32
dp_293_2,hydrant,pro_hydrant_17,7069.0,7046.1,0.46,0,commercial,32
dt_294_0,tree,veg_autumn_tree_04,7244.5,7197.5,0.88,0,commercial,31
dt_294_1,tree,veg_autumn_tree_04,7392.5,7142.1,0.81,0,commercial,31
dp_294_0,newspaper_box,pro_newspaper_box_12,7166.5,7095.35,0.48,0,commercial,32
dp_294_1,planter,pro_planter_13,7277.0,7054.3,0.43,0,commercial,32
dp_294_2,hydrant,pro_hydrant_02,7325.75,7054.3,0.46,0,commercial,32
dt_295_0,tree,veg_street_tree_08,12374.73,7224.5,0.9199999999999999,0,dense_urban,31
dt_295_1,tree,veg_planter_tree_10,12499.2,7173.5,0.83,0,dense_urban,31
dp_295_0,hydrant,pro_hydrant_02,12308.5,7140.5,0.38,0,dense_urban,32
dp_295_1,mailbox,pro_mailbox_04,12427.97,7094.5,0.38,0,dense_urban,32
dt_296_0,tree,veg_street_tree_08,13031.87,7278.5,0.95,0,dense_urban,31
dt_296_1,tree,veg_autumn_tree_04,13154.6,7211.5,0.84,0,dense_urban,31
dp_296_0,planter,pro_planter_13,12966.5,7162.5,0.45,0,dense_urban,32
dp_296_1,hydrant,pro_hydrant_17,12966.5,7211.5,0.41000000000000003,0,dense_urban,32
dt_297_0,tree,veg_street_tree_08,13404.2,7281.5,0.9199999999999999,0,dense_urban,31
dt_297_1,tree,veg_street_tree_08,13519.0,7220.5,0.83,0,dense_urban,31
dp_297_0,utility_box,pro_utility_box_05,13342.8,7177.5,0.43,0,dense_urban,32
dp_297_1,planter,pro_planter_13,13452.6,7121.5,0.46,0,dense_urban,32
dt_298_0,tree,veg_street_tree_01,15142.5,7174.53,0.95,0,dense_urban,31
dt_298_1,tree,veg_street_tree_08,15142.5,7244.07,0.96,0,dense_urban,31
dp_298_0,planter,pro_planter_13,14968.5,7174.53,0.4,0,dense_urban,32
dp_298_1,hydrant,pro_hydrant_02,15076.83,7092.0,0.45,0,dense_urban,32
dt_299_0,tree,veg_street_tree_08,15235.83,7275.8,0.74,0,dense_urban,31
dt_299_1,tree,veg_planter_tree_03,15366.5,7218.2,0.74,0,dense_urban,31
dp_299_0,planter,pro_planter_13,15166.5,7178.6,0.47,0,dense_urban,32
dp_299_1,hydrant,pro_hydrant_02,15292.17,7126.0,0.48,0,dense_urban,32
dt_300_0,tree,veg_planter_tree_03,15444.83,7260.6,0.95,0,dense_urban,31
dt_300_1,tree,veg_street_tree_08,15499.17,7260.6,0.84,0,dense_urban,31
dp_300_0,hydrant,pro_hydrant_17,15444.83,7072.5,0.46,0,dense_urban,32
dp_300_1,mailbox,pro_mailbox_04,15377.5,7190.23,0.42,0,dense_urban,32
dt_301_0,tree,veg_street_tree_08,15818.5,7199.7,0.83,0,dense_urban,31
dt_301_1,tree,veg_planter_tree_10,15818.5,7267.9,0.78,0,dense_urban,31
dp_301_0,hydrant,pro_hydrant_02,15598.5,7199.7,0.43,0,dense_urban,32
dp_301_1,mailbox,pro_mailbox_04,15598.5,7267.9,0.4,0,dense_urban,32
dt_302_0,tree,veg_street_tree_08,1600.0,7296.17,0.84,0,residential,31
dt_302_1,tree,veg_planter_tree_03,1539.33,7385.5,0.79,0,residential,31
dp_302_0,planter,pro_planter_13,1518.0,7247.5,0.42,0,residential,32
dt_303_0,tree,veg_autumn_tree_04,1727.0,7419.5,0.94,0,residential,31
dt_303_1,tree,veg_street_tree_08,1821.0,7373.83,0.95,0,residential,31
dp_303_0,hydrant,pro_hydrant_17,1676.0,7360.0,0.45,0,residential,32
dt_304_0,tree,veg_street_tree_08,2017.5,7374.33,0.83,0,residential,31
dt_304_1,tree,veg_planter_tree_10,2017.5,7409.67,0.9,0,residential,31
dp_304_0,planter,pro_planter_13,1801.5,7392.0,0.42,0,residential,32
dt_305_0,tree,veg_planter_tree_03,2163.67,7422.0,0.84,0,residential,31
dt_305_1,tree,veg_street_tree_01,2210.33,7422.0,0.9,0,residential,31
dp_305_0,hydrant,pro_hydrant_02,2187.0,7309.0,0.43,0,residential,32
dt_306_0,tree,veg_street_tree_08,6050.67,7472.5,0.85,0,commercial,31
dt_306_1,tree,veg_planter_tree_10,6109.33,7472.5,0.91,0,commercial,31
dp_306_0,mailbox,pro_mailbox_04,6036.0,7316.5,0.48,0,commercial,32
dp_306_1,newspaper_box,pro_newspaper_box_12,6080.0,7316.5,0.43,0,commercial,32
dp_306_2,planter,pro_planter_13,6124.0,7316.5,0.4,0,commercial,32
dt_307_0,tree,veg_autumn_tree_04,12567.1,7350.33,0.96,0,dense_urban,31
dt_307_1,tree,veg_street_tree_08,12567.1,7385.67,0.96,0,dense_urban,31
dp_307_0,mailbox,pro_mailbox_04,12358.0,7350.33,0.46,0,dense_urban,32
dp_307_1,bench,pro_bench_18,12358.0,7385.67,0.42,0,dense_urban,32
dt_308_0,tree,veg_street_tree_08,12730.5,7379.87,0.95,0,dense_urban,31
dt_308_1,tree,veg_planter_tree_10,12730.5,7432.23,0.84,0,dense_urban,31
dp_308_0,utility_box,pro_utility_box_05,12544.5,7379.87,0.46,0,dense_urban,32
dp_308_1,planter,pro_planter_13,12544.5,7432.23,0.42,0,dense_urban,32
dt_309_0,tree,veg_planter_tree_03,12825.5,7436.2,0.84,0,dense_urban,31
dt_309_1,tree,veg_street_tree_01,12937.5,7364.97,0.79,0,dense_urban,31
dp_309_0,hydrant,pro_hydrant_02,12765.5,7311.73,0.47,0,dense_urban,32
dp_309_1,mailbox,pro_mailbox_04,12872.5,7245.5,0.48,0,dense_urban,32
dt_310_0,tree,veg_planter_tree_03,663.0,7483.17,0.9199999999999999,0,residential,31
dt_310_1,tree,veg_planter_tree_10,574.17,7560.5,0.83,0,residential,31
dp_310_0,hydrant,pro_hydrant_17,538.75,7440.5,0.4,0,residential,32
dt_311_0,tree,veg_autumn_tree_04,4014.0,7652.0,0.95,0,residential,31
dt_311_1,tree,veg_planter_tree_03,4120.0,7594.67,0.96,0,residential,31
dp_311_0,hydrant,pro_hydrant_02,3957.0,7575.0,0.44,0,residential,32
dt_312_0,tree,veg_planter_tree_10,4459.5,7501.0,0.9199999999999999,0,residential,31
dt_312_1,tree,veg_planter_tree_10,4459.5,7535.0,0.94,0,residential,31
dp_312_0,hydrant,pro_hydrant_02,4271.5,7518.0,0.48,0,residential,32
dt_313_0,tree,veg_planter_tree_10,6026.0,7599.0,0.88,0,commercial,31
dt_313_1,tree,veg_planter_tree_10,6092.0,7599.0,0.81,0,commercial,31
dp_313_0,hydrant,pro_hydrant_02,6009.5,7468.0,0.45,0,commercial,32
dp_313_1,bench,pro_bench_18,6059.0,7468.0,0.41000000000000003,0,commercial,32
dp_313_2,mailbox,pro_mailbox_04,5947.0,7556.0,0.39,0,commercial,32
dt_314_0,tree,veg_planter_tree_10,11935.67,7683.4,0.91,0,dense_urban,31
dt_314_1,tree,veg_autumn_tree_04,12083.0,7616.6,0.94,0,dense_urban,31
dp_314_0,mailbox,pro_mailbox_04,11858.0,7567.8,0.4,0,dense_urban,32
dp_314_1,bench,pro_bench_03,12000.33,7506.0,0.45,0,dense_urban,32
dt_315_0,tree,veg_planter_tree_10,12306.5,7497.17,0.85,0,dense_urban,31
dt_315_1,tree,veg_planter_tree_10,12306.5,7561.83,0.91,0,dense_urban,31
dp_315_0,utility_box,pro_utility_box_05,12092.5,7497.17,0.4,0,dense_urban,32
dp_315_1,planter,pro_planter_13,12227.5,7419.5,0.39,0,dense_urban,32
dt_316_0,tree,veg_planter_tree_10,12340.83,7665.0,0.74,0,dense_urban,31
dt_316_1,tree,veg_street_tree_08,12435.5,7603.0,0.85,0,dense_urban,31
dp_316_0,planter,pro_planter_13,12289.5,7559.0,0.42,0,dense_urban,32
dp_316_1,hydrant,pro_hydrant_17,12289.5,7603.0,0.4,0,dense_urban,32
dt_317_0,tree,veg_planter_tree_03,12871.0,7506.23,0.76,0,dense_urban,31
dt_317_1,tree,veg_planter_tree_03,12871.0,7555.97,0.75,0,dense_urban,31
dp_317_0,utility_box,pro_utility_box_05,12730.0,7506.23,0.45,0,dense_urban,32
dp_317_1,planter,pro_planter_13,12816.33,7443.5,0.47,0,dense_urban,32
dt_318_0,tree,veg_planter_tree_10,13529.5,7490.0,0.78,0,dense_urban,31
dt_318_1,tree,veg_planter_tree_03,13529.5,7536.0,0.87,0,dense_urban,31
dp_318_0,utility_box,pro_utility_box_05,13341.4,7490.0,0.46,0,dense_urban,32
dp_318_1,planter,pro_planter_13,13341.4,7536.0,0.48,0,dense_urban,32
dt_319_0,tree,veg_street_tree_08,14859.5,7548.83,0.96,0,dense_urban,31
dt_319_1,tree,veg_street_tree_08,14859.5,7583.17,0.85,0,dense_urban,31
dp_319_0,bench,pro_bench_03,14583.0,7548.83,0.48,0,dense_urban,32
dp_319_1,utility_box,pro_utility_box_05,14759.67,7501.5,0.49,0,dense_urban,32
dt_320_0,tree,veg_planter_tree_03,609.7,7673.0,0.9,0,residential,31
dt_320_1,tree,veg_street_tree_01,522.97,7795.0,0.9299999999999999,0,residential,31
dp_320_0,hydrant,pro_hydrant_02,488.6,7608.0,0.45,0,residential,32
dt_321_0,tree,veg_autumn_tree_04,793.5,7674.0,0.8,0,residential,31
dt_321_1,tree,veg_autumn_tree_04,719.17,7788.0,0.88,0,residential,31
dp_321_0,hydrant,pro_hydrant_02,691.0,7613.0,0.48,0,residential,32
dt_322_0,tree,veg_planter_tree_03,3604.83,7853.7,0.83,0,residential,31
dt_322_1,tree,veg_autumn_tree_04,3715.5,7771.47,0.78,0,residential,31
dp_322_0,bench,pro_bench_03,3545.5,7739.35,0.44,0,residential,32
dt_323_0,tree,veg_planter_tree_10,4290.27,7800.0,0.94,0,residential,31
dt_323_1,tree,veg_planter_tree_03,4375.63,7800.0,0.84,0,residential,31
dp_323_0,bench,pro_bench_03,4332.95,7653.0,0.49,0,residential,32
dt_324_0,tree,veg_street_tree_01,6026.3,7755.5,0.94,0,commercial,31
dt_324_1,tree,veg_autumn_tree_04,6112.1,7755.5,0.95,0,commercial,31
dp_324_0,mailbox,pro_mailbox_04,6004.85,7621.5,0.4,0,commercial,32
dp_324_1,newspaper_box,pro_newspaper_box_12,5927.5,7686.0,0.39,0,commercial,32
dp_324_2,planter,pro_planter_13,6133.55,7621.5,0.38,0,commercial,32
dt_325_0,tree,veg_street_tree_08,6271.33,7829.5,0.95,0,commercial,31
dt_325_1,tree,veg_autumn_tree_04,6322.67,7829.5,0.84,0,commercial,31
dp_325_0,planter,pro_planter_13,6258.5,7635.5,0.45,0,commercial,32
dp_325_1,hydrant,pro_hydrant_02,6207.0,7730.0,0.41000000000000003,0,commercial,32
dp_325_2,bench,pro_bench_03,6207.0,7770.75,0.39,0,commercial,32
dt_326_0,tree,veg_planter_tree_10,11942.83,7899.9,0.9,0,dense_urban,31
dt_326_1,tree,veg_planter_tree_10,11999.17,7899.9,0.9299999999999999,0,dense_urban,31
dp_326_0,hydrant,pro_hydrant_02,11942.83,7663.0,0.49,0,dense_urban,32
dp_326_1,mailbox,pro_mailbox_04,11873.5,7813.27,0.49,0,dense_urban,32
dt_327_0,tree,veg_planter_tree_03,13589.67,7854.0,0.81,0,dense_urban,31
dt_327_1,tree,veg_planter_tree_03,13689.0,7782.0,0.89,0,dense_urban,31
dp_327_0,hydrant,pro_hydrant_17,13536.0,7728.0,0.43,0,dense_urban,32
dp_327_1,mailbox,pro_mailbox_04,13630.33,7661.0,0.4,0,dense_urban,32
dt_328_0,tree,veg_street_tree_08,13949.5,7736.83,0.9,0,dense_urban,31
dt_328_1,tree,veg_autumn_tree_04,13878.5,7823.5,0.9299999999999999,0,dense_urban,31
dp_328_0,planter,pro_planter_13,13825.5,7689.5,0.41000000000000003,0,dense_urban,32
dp_328_1,hydrant,pro_hydrant_17,13759.5,7771.17,0.45,0,dense_urban,32
dt_329_0,tree,veg_street_tree_01,14163.0,7707.53,0.78,0,dense_urban,31
dt_329_1,tree,veg_planter_tree_03,14163.0,7755.07,0.87,0,dense_urban,31
dp_329_0,planter,pro_planter_13,13996.0,7707.53,0.42,0,dense_urban,32
dp_329_1,hydrant,pro_hydrant_17,13996.0,7755.07,0.46,0,dense_urban,32
dt_330_0,tree,veg_street_tree_01,14543.5,7729.93,0.88,0,dense_urban,31
dt_330_1,tree,veg_planter_tree_03,14485.17,7836.8,0.81,0,dense_urban,31
dp_330_0,hydrant,pro_hydrant_17,14444.83,7672.5,0.38,0,dense_urban,32
dp_330_1,mailbox,pro_mailbox_04,14485.17,7672.5,0.38,0,dense_urban,32
dt_331_0,tree,veg_planter_tree_03,319.83,7978.5,0.84,0,residential,31
dt_331_1,tree,veg_autumn_tree_04,501.5,7910.17,0.79,0,residential,31
dp_331_0,planter,pro_planter_13,225.0,7885.0,0.39,0,residential,32
dt_332_0,tree,veg_planter_tree_03,1203.5,7880.0,0.89,0,residential,31
dt_332_1,tree,veg_autumn_tree_04,1130.5,7982.0,0.81,0,residential,31
dp_332_0,hydrant,pro_hydrant_17,1103.0,7825.0,0.48,0,residential,32
dt_333_0,tree,veg_planter_tree_10,3794.67,8047.0,0.76,0,residential,31
dt_333_1,tree,veg_street_tree_01,3914.0,7961.23,0.75,0,residential,31
dp_333_0,planter,pro_planter_13,3731.0,7927.35,0.46,0,residential,32
dt_334_0,tree,veg_street_tree_01,4129.0,7898.47,0.86,0,residential,31
dt_334_1,tree,veg_street_tree_01,4057.67,8008.0,0.91,0,residential,31
dp_334_0,planter,pro_planter_13,4031.0,7839.7,0.42,0,residential,32
dt_335_0,tree,veg_planter_tree_10,4207.67,8010.0,0.96,0,residential,31
dt_335_1,tree,veg_planter_tree_10,4303.0,7933.93,0.96,0,residential,31
dp_335_0,bench,pro_bench_03,4156.0,7904.9,0.38,0,residential,32
dt_336_0,tree,veg_planter_tree_10,4353.17,7964.0,0.9199999999999999,0,residential,31
dt_336_1,tree,veg_autumn_tree_04,4417.83,7964.0,0.94,0,residential,31
dp_336_0,planter,pro_planter_13,4385.5,7829.0,0.47,0,residential,32
dt_337_0,tree,veg_street_tree_01,6184.5,7926.17,0.74,0,commercial,31
dt_337_1,tree,veg_planter_tree_10,6184.5,7977.83,0.85,0,commercial,31
dp_337_0,newspaper_box,pro_newspaper_box_12,5960.5,7913.25,0.46,0,commercial,32
dp_337_1,planter,pro_planter_13,5960.5,7952.0,0.42,0,commercial,32
dp_337_2,hydrant,pro_hydrant_17,6118.25,7861.5,0.46,0,commercial,32
dt_338_0,tree,veg_street_tree_08,6348.5,7862.17,0.9,0,commercial,31
dt_338_1,tree,veg_street_tree_01,6280.83,7951.5,0.9299999999999999,0,commercial,31
dp_338_0,newspaper_box,pro_newspaper_box_12,6218.75,7813.5,0.42,0,commercial,32
dp_338_1,planter,pro_planter_13,6168.5,7880.0,0.46,0,commercial,32
dp_338_2,hydrant,pro_hydrant_17,6293.25,7813.5,0.42,0,commercial,32
dt_339_0,tree,veg_autumn_tree_04,11902.0,7926.0,0.82,0,dense_urban,31
dt_339_1,tree,veg_autumn_tree_04,11841.83,8048.0,0.89,0,dense_urban,31
dp_339_0,mailbox,pro_mailbox_04,11799.67,7861.0,0.49,0,dense_urban,32
dp_339_1,bench,pro_bench_18,11744.5,7978.0,0.43,0,dense_urban,32
dt_340_0,tree,veg_autumn_tree_04,88.33,8265.6,0.91,0,residential,31
dt_340_1,tree,veg_planter_tree_03,151.67,8265.6,0.94,0,residential,31
dp_340_0,hydrant,pro_hydrant_17,120.0,8026.0,0.44,0,residential,32
dt_341_0,tree,veg_autumn_tree_04,289.0,8205.3,0.9199999999999999,0,residential,31
dt_341_1,tree,veg_planter_tree_03,435.0,8131.87,0.94,0,residential,31
dp_341_0,bench,pro_bench_18,212.0,8104.15,0.45,0,residential,32
dt_342_0,tree,veg_planter_tree_10,1344.17,8199.0,0.88,0,residential,31
dt_342_1,tree,veg_planter_tree_03,1387.83,8199.0,0.9199999999999999,0,residential,31
dp_342_0,planter,pro_planter_13,1366.0,8036.0,0.45,0,residential,32
dt_343_0,tree,veg_street_tree_01,1524.17,8201.5,0.79,0,residential,31
dt_343_1,tree,veg_street_tree_01,1633.5,8133.17,0.88,0,residential,31
dp_343_0,planter,pro_planter_13,1465.5,8108.0,0.41000000000000003,0,residential,32
dt_344_0,tree,veg_autumn_tree_04,4282.5,8114.83,0.75,0,residential,31
dt_344_1,tree,veg_planter_tree_10,4282.5,8151.17,0.86,0,residential,31
dp_344_0,bench,pro_bench_18,4076.5,8133.0,0.49,0,residential,32
dt_345_0,tree,veg_street_tree_08,4357.47,8198.5,0.9199999999999999,0,residential,31
dt_345_1,tree,veg_autumn_tree_04,4427.43,8198.5,0.83,0,residential,31
dp_345_0,bench,pro_bench_18,4392.45,8036.5,0.38,0,residential,32
dt_346_0,tree,veg_street_tree_08,6020.5,8161.5,0.82,0,commercial,31
dt_346_1,tree,veg_street_tree_01,6097.5,8161.5,0.89,0,commercial,31
dp_346_0,bench,pro_bench_03,6001.25,8043.5,0.49,0,commercial,32
dp_346_1,mailbox,pro_mailbox_04,5930.5,8100.0,0.43,0,commercial,32
dp_346_2,newspaper_box,pro_newspaper_box_12,5930.5,8121.75,0.4,0,commercial,32
dt_347_0,tree,veg_street_tree_01,9871.83,8206.7,0.85,0,dense_urban,31
dt_347_1,tree,veg_planter_tree_03,9928.17,8206.7,0.91,0,dense_urban,31
dp_347_0,mailbox,pro_mailbox_04,9871.83,8049.0,0.48,0,dense_urban,32
dp_347_1,bench,pro_bench_18,9928.17,8049.0,0.49,0,dense_urban,32
dt_348_0,tree,veg_planter_tree_10,11813.47,8143.0,0.9,0,dense_urban,31
dt_348_1,tree,veg_planter_tree_03,11883.43,8143.0,0.82,0,dense_urban,31
dp_348_0,utility_box,pro_utility_box_05,11813.47,8030.0,0.38,0,dense_urban,32
dp_348_1,planter,pro_planter_13,11883.43,8030.0,0.38,0,dense_urban,32
dt_349_0,tree,veg_autumn_tree_04,4510.5,8288.43,0.76,0,residential,31
dt_349_1,tree,veg_street_tree_01,4510.5,8324.97,0.75,0,residential,31
dp_349_0,planter,pro_planter_13,4364.5,8306.7,0.49,0,residential,32
dt_350_0,tree,veg_autumn_tree_04,7907.17,8404.8,0.74,0,commercial,31
dt_350_1,tree,veg_street_tree_01,8044.5,8334.87,0.74,0,commercial,31
dp_350_0,newspaper_box,pro_newspaper_box_12,7834.5,8269.95,0.42,0,commercial,32
dp_350_1,planter,pro_planter_13,7937.0,8218.0,0.4,0,commercial,32
dp_350_2,hydrant,pro_hydrant_02,7981.75,8218.0,0.45,0,commercial,32
dt_351_0,tree,veg_planter_tree_10,9902.7,8339.5,0.88,0,dense_urban,31
dt_351_1,tree,veg_planter_tree_03,9948.9,8339.5,0.81,0,dense_urban,31
dp_351_0,hydrant,pro_hydrant_02,9902.7,8191.5,0.49,0,dense_urban,32
dp_351_1,mailbox,pro_mailbox_04,9948.9,8191.5,0.49,0,dense_urban,32
dt_352_0,tree,veg_planter_tree_03,11784.23,8340.5,0.86,0,dense_urban,31
dt_352_1,tree,veg_planter_tree_03,11848.47,8340.5,0.8,0,dense_urban,31
dp_352_0,mailbox,pro_mailbox_04,11784.23,8176.5,0.49,0,dense_urban,32
dp_352_1,bench,pro_bench_03,11848.47,8176.5,0.49,0,dense_urban,32
dt_353_0,tree,veg_autumn_tree_04,1293.47,8524.0,0.78,0,residential,31
dt_353_1,tree,veg_planter_tree_03,1410.0,8466.67,0.87,0,residential,31
dp_353_0,bench,pro_bench_18,1231.2,8447.0,0.49,0,residential,32
dt_354_0,tree,veg_planter_tree_10,2737.67,8520.5,0.85,0,residential,31
dt_354_1,tree,veg_planter_tree_03,2873.0,8459.83,0.79,0,residential,31
dp_354_0,bench,pro_bench_03,2666.0,8438.5,0.48,0,residential,32
dt_355_0,tree,veg_planter_tree_03,10043.1,8452.17,0.88,0,dense_urban,31
dt_355_1,tree,veg_street_tree_01,9969.23,8553.5,0.9199999999999999,0,dense_urban,31
dp_355_0,planter,pro_planter_13,9913.37,8397.5,0.43,0,dense_urban,32
dp_355_1,hydrant,pro_hydrant_17,9844.5,8493.83,0.46,0,dense_urban,32
dt_356_0,tree,veg_planter_tree_03,10104.0,8532.2,0.86,0,dense_urban,31
dt_356_1,tree,veg_street_tree_01,10246.0,8470.63,0.8,0,dense_urban,31
dp_356_0,mailbox,pro_mailbox_04,10029.0,8427.07,0.43,0,dense_urban,32
dp_356_1,bench,pro_bench_18,10166.0,8370.5,0.46,0,dense_urban,32
dt_357_0,tree,veg_street_tree_01,11806.87,8505.5,0.81,0,dense_urban,31
dt_357_1,tree,veg_street_tree_08,11873.73,8505.5,0.77,0,dense_urban,31
dp_357_0,planter,pro_planter_13,11806.87,8385.5,0.46,0,dense_urban,32
dp_357_1,hydrant,pro_hydrant_02,11727.0,8457.83,0.48,0,dense_urban,32
dt_358_0,tree,veg_planter_tree_10,1430.53,8744.0,0.85,0,residential,31
dt_358_1,tree,veg_planter_tree_10,1614.0,8684.67,0.91,0,residential,31
dp_358_0,planter,pro_planter_13,1334.8,8664.0,0.38,0,residential,32
dt_359_0,tree,veg_planter_tree_10,10053.2,8625.33,0.84,0,dense_urban,31
dt_359_1,tree,veg_street_tree_01,9974.47,8710.0,0.79,0,dense_urban,31
dp_359_0,utility_box,pro_utility_box_05,9913.73,8579.0,0.49,0,dense_urban,32
dp_359_1,planter,pro_planter_13,9974.47,8579.0,0.43,0,dense_urban,32
dt_360_0,tree,veg_autumn_tree_04,10250.0,8656.0,0.94,0,dense_urban,31
dt_360_1,tree,veg_autumn_tree_04,10188.67,8762.0,0.84,0,dense_urban,31
dp_360_0,utility_box,pro_utility_box_05,10145.33,8599.0,0.46,0,dense_urban,32
dp_360_1,planter,pro_planter_13,10188.67,8599.0,0.42,0,dense_urban,32
dt_361_0,tree,veg_street_tree_08,10319.47,8721.5,0.95,0,dense_urban,31
dt_361_1,tree,veg_street_tree_01,10368.73,8721.5,0.84,0,dense_urban,31
dp_361_0,bench,pro_bench_18,10319.47,8553.5,0.48,0,dense_urban,32
dp_361_1,utility_box,pro_utility_box_05,10257.2,8657.83,0.43,0,dense_urban,32
dt_362_0,tree,veg_street_tree_08,11761.77,8766.5,0.87,0,dense_urban,31
dt_362_1,tree,veg_street_tree_08,11844.03,8766.5,0.8,0,dense_urban,31
dp_362_0,hydrant,pro_hydrant_02,11761.77,8592.5,0.45,0,dense_urban,32
dp_362_1,mailbox,pro_mailbox_04,11666.5,8700.83,0.47,0,dense_urban,32
dt_363_0,tree,veg_street_tree_08,1259.6,8908.5,0.8,0,residential,31
dt_363_1,tree,veg_street_tree_08,1436.0,8857.5,0.88,0,residential,31
dp_363_0,bench,pro_bench_03,1167.4,8841.0,0.44,0,residential,32
dt_364_0,tree,veg_street_tree_01,3138.17,8937.1,0.85,0,residential,31
dt_364_1,tree,veg_street_tree_01,3239.5,8882.57,0.91,0,residential,31
dp_364_0,planter,pro_planter_13,3083.5,8864.3,0.4,0,residential,32
dt_365_0,tree,veg_planter_tree_03,5232.5,8923.5,0.75,0,residential,31
dt_365_1,tree,veg_planter_tree_03,5376.5,8851.17,0.74,0,residential,31
dp_365_0,planter,pro_planter_13,5156.5,8824.0,0.47,0,residential,32
dt_366_0,tree,veg_planter_tree_03,6289.5,8856.83,0.86,0,commercial,31
dt_366_1,tree,veg_autumn_tree_04,6230.5,8950.5,0.8,0,commercial,31
dp_366_0,mailbox,pro_mailbox_04,6179.25,8806.0,0.48,0,commercial,32
